index,text
D204,"['sam', 'bankman', 'fried', 'is', 'pure', 'scum', 'he', 'should', 'be', 'forced', 'to', 'work', 'hard', 'labor', 'until', 'he', 'makes', '8', 'billion', 'dollars', 'sambankmanfried', 'aquarium', 'themaskedsinger', 'pokemon', 'cryptomemes', 'moneyslaves', 'greed', 'jews', 'conspiracy', 'comedy', 'kanye', 'kyrie', 'nelk', 'bahrain', 'ukraine', 'russiaisaterroriststate']"
D205,"['what', 'has', 'been', 'one', 'of', 'k4s', 'ent', 'hflmag', 'cover', 'feature', 'rezasarrafieh', 'most', 'memorable', 'moments', 'working', 'at', 'rocnation', 'lilnasx', 'snohalegrah', 'djkhaled', 'rnb', 'hiphop', 'rocnation', 'vicmensa', 'jcole', 'kanye', 'hflmag', 'https', 't', 'co', 'hr63qxp0yj', 'https', 't', 'co', 'xs6tspl1op']"
D206,"['kanye', 'elon', 'trump', 'three', 'people', 'having', 'a', 'mental', 'breakdown', 'in', 'public', 'kanye', 'elonmusk', 'trump']"
D207,"['is', 'kanye', 'west', 'right', 'kanyewest', 'teamkanyedaily', 'memelyxyz', 'kanye', 'elonmusk', 'viralvideo', 'kanyememe', 'memely', 'd', 'https', 't', 'co', 'g5epvm5pis']"
D208,"['the', 'thing', 'is', 'elonmusk', 'is', 'doing', 'some', 'things', 'as', 'reprehensible', 'as', 'what', 'kanye', 'has', 'he', 's', 'just', 'in', 'that', 'echelon', 'of', 'rich', 'white', 'supremacist', 'guys', 'who', 'don', 't', 'face', 'the', 'same', 'scrutiny', 'bye', 'bye', 'journalists', 'and', 'let', 'the', 'nazis', 'come', 'back', 'kanye', 'is', 'praising', 'hitler', 'elon', 'is', 'https', 't', 'co', 'y2albfbqfu']"
D209,"['title', 'claims', 'she', 'quit', 'as', 'kimkardashian', 's', 'manager', 'on', 'the', 'spot', 'after', 'hearing', 'the', 'truth', 'from', 'kanye', 'but', 'she', 'just', 'says', 'she', 'worked', 'for', 'the', 'company', 'for', '7', 'years', 'maybe', 'she', 'was', 'kim', 's', 'manager', 'at', 'baalenciaga', 'in', 'any', 'case', 'great', 'points', 'all', 'around', 'pedophiles', 'better', 'hide', 'their', 'sick', 'ass', 'https', 't', 'co', 'cz6fpevy8f']"
D210,"['ungrateful', 'basterds', '2', 'kanye', 'meets', 'the', 'bear', 'jew', 'beautifully', 'requested', 'by', 'a', 'nonymous', 'ye', 'kanye', 'worldstar', 'wshh', 'quintintarantino', 'dankmemes', 'https', 't', 'co', 'z6tlownfgy']"
D211,"['hitler', 's', 'secret', 'weapon', 'drugs', 'https', 't', 'co', 'n4n2bgjw8e', 'via', 'youtube', 'i', 'just', 'want', 'to', 'apologize', 'now', 'for', 'supporting', 'kanye', 'who', 'literally', 'loves', 'this', 'meth', 'head', 'oops']"
D212,"['a', 'lot', 'of', 'people', 'are', 'saying', 'ye', 'is', 'not', 'only', 'anti', 'jewish', 'but', 'also', 'anti', 'black', 'drjeffrey2u', 'says', 'it', 's', 'more', 'complicated', 'than', 'that', 'kanye', 'therundownpodcast', 'whitesupremacy', 'evangelism', 'https', 't', 'co', 'yhgpaavjck']"
D213,"['like', 'share', 'amp', 'subscribe', 'to', 'iuic', 'oklahoma', 'on', 'youtube', 'oklahomacity', 'kanye', 'ye', 'jew', 'jewish', 'antisemitic', 'antisemetism', 'instagram', 'explore', 'kanyewest', 'youtube', 'christ', 'christianity', 'deuteronomy28', 'redmedia']"
D214,"['kanye', 'is', 'not', 'crazy', 'i', 'believe', 'he', 'is', 'trying', 'to', 'expose', 'people', 'and', 'using', 'freedom', 'of', 'speech', 'wrong', 'in', 'a', 'destructive', 'way', 'besides', 'the', 'fact', 'that', 'he', 's', 'going', 'through', 'something', 'i', 'don', 't', 'believe', 'he', 's', 'a', 'nazi', 'i', 'think', 'he', 's', 'trying', 'to', 'prove', 'a', 'point', 'and', 'throwing', 'himself', 'under', 'the', 'bus', 'kanye', 'ye']"
D215,"['families', 'of', 'chicago', 'amp', 'milwaukee', 'come', 'together', 'this', 'sabbath', 'to', 'mediate', 'on', 'the', 'word', 'of', 'the', 'lord', 'illinois', 'blacks', 'hispanic', 'nativeamericans', 'israelunitedinchrist', 'israelite', 'truth', 'bible', 'biblicalsmoke', 'kyrie', 'ye', 'kanye', 'https', 't', 'co', '0z0iwonr3m']"
D216,"['iuic', 'spoken', 'voice', 'of', 'the', 'voiceless', 'the', 'official', 'documentary', 'https', 't', 'co', 'fm91xmdgiq', 'via', 'youtube', 'israelites', 'jews', 'ye', 'kyrieirving', 'kanye', 'hebrewisraelites', 'truth']"
D217,"['elonmusk', 'are', 'you', 'referring', 'to', 'the', 'jewish', 'media', 'kanye']"
D218,"['i', 'believe', 'this', 'is', 'what', 'ye24', 'meant', 'when', 'he', 'said', 'nazis', 'did', 'bad', 'and', 'good', 'things', 'i', 'would', 'believe', 'nasa', 'would', 'agree', 'dr', 'warner', 'von', 'braun', 'nasa', 'space', 'engineering', 'manager', 'aka', 'wernher', 'von', 'braun', 'nazi', 'ss', 'general', 'kanye', 'https', 't', 'co', '8ackhrph6b']"
D219,"['tmobile', 'should', 'make', 'another', 'sidekick', 'lx', 'ye', 'elonmusk', 'teslaphone', 'piephone', 'apple', 'remodel', 'this', 'phone', 'kanye', 'rich', 'power', 'https', 't', 'co', 'lmdztqhfi5']"
D220,"['want', 'to', 'find', 'uncensored', 'information', 'https', 't', 'co', 'juo6x054nu', 'thenoticing', 'noticing', 'trump', 'elon', 'musk', 'donald', 'kanye', 'truth', 'redpill', 'facts', 'ye', 'https', 't', 'co', 'obsd4mtpi4']"
D221,"['check', 'out', 'ismashed', 'by', 'phraze', 'spotify', 'youtube', 'applemusic', 'https', 't', 'co', 'al5oe2kfn1', 'ismashed', 'alternativefacts', 'album', 'phraze', 'lbm', 'hiphop', 'rap', 'music', 'beyonce', 'jayz', 'taylorswift', 'jenniferlopez', 'kanye', 'amberrose', 'kimkardashian', 'cardib', 'brittanyspears', 'christinaaguilera', 'jen']"
D222,"['ky', 'said', 'so', 'about', 'kanye', 'kanyewest', 'kanye', 'kanyewestinterview', 'thetruthaboutkanyewest', 'thedarktruthaboutkanyewest', 'thetruthaboutmeekmillandkanye', 'https', 't', 'co', '1gui3l1h5a']"
D223,"['what', 'did', 'you', 'think', 'was', 'gon', 'na', 'happen', 'kanye', 'west', 'kanyewest', 'kanye', 'west', 'kanyewestwhitelivesmatter', 'whathappenedtokanye', 'kanyewestinterview', 'https', 't', 'co', '8u8qvlesso']"
D224,"['much', 'like', 'the', 'ages', 'old', 'chicago', 'style', 'vs', 'n', 'y', 'style', 'pizza', 'we', 'have', 'a', 'new', 'rivalry', 'brewing', 'this', 'is', 'maga', 'country', 'vs', 'kanye', '2024', 'ironically', 'realdonaldtrump', 'is', 'from', 'ny', 'and', 'kanye', 'was', 'raised', 'in', 'chicago', 'weird', 'https', 't', 'co', 'kpabgycu7h']"
D225,"['donald', 'trump', 'tells', 'jews', 'to', 'be', 'loyal', 'doesn', 't', 'mention', 'kanye', 'west', 'dinner', 'https', 't', 'co', '0ot84lnvww']"
D226,"['lady', 'pup', 'it', 's', 'one', 'big', 'club', 'that', 's', 'all', 'about', 'power', 'and', 'control', 'ye', 'was', 'right', 'https', 't', 'co', 'rtx8uu9h3x']"
D227,"['elon', 'musk', 'launches', 'poll', 'on', 'whether', 'he', 'should', 'quit', 'as', 'twitter', 'ceo', 'https', 't', 'co', 'lludgvb4vg', 'blockchain', 'crypto', 'bitcoin', 'doge', 'twitter', 'twitterfiles', 'elonmusk', 'facebook', 'censorship', 'facebook', 'cia', 'sbook', 'china', 'book', 'jan6th', 'fakenews', 'adl', 'ye', 'beijing', 'biden', 'socialmedia', 'usethehorse']"
D228,"['elonmusk', 'wallstreetsilv', 'ye', 'could', 'be', 'your', 'worthy', 'successor']"
D229,"['the', 'opposite', 'to', 'ye', 's', 'jews', 'rule', 'the', 'world', 'is', 'the', 'very', 'smart', 'psople', 's', 'anti', 'conspiracytheory', 'there', 'is', 'no', 'international', 'cabal', 'ownnothing', 'behappy', 'slave', 'liberty', 'freedom', 'how', 'it', 'started', 'how', 'it', 'went', 'https', 't', 'co', 'loxoxdeqz6', 'https', 't', 'co', 'm3tvcbkixo']"
D230,"['iuic', 'wotw', '21', 'savage', 's', 'minion', 'disses', 'ye', 'https', 't', 'co', 'amlwtfxhqi', 'via', 'youtube']"
D231,"['a', 'documentary', 'on', 'the', 'unspokable', 'evil', 'of', 'pagan', 'christianity', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'kirjzbnt54', 'call', 'us', 'at', '855', '484', '4842', 'ext', '7015', 'documentary', 'faith', 'hiddenhistory', 'leaders', 'therealpussinboots', 'kryie', 'ye', 'https', 't', 'co', 'fkiyaru1cp']"
D232,"['the', 'prophets', 'of', 'new', 'orleans', 'traveled', 'to', 'shreveport', 'this', 'past', 'sabbath', 'to', 'war', 'with', 'our', 'brethren', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'kirjzbnt54', 'call', 'us', 'at', '855', '484', '4842', 'ext', '7015', 'godsarmy', '144k', 'saviors', 'kyrie', 'ye', 'itsup', 'iuic', 'israelites', 'nathanyel7', 'kyrieirving', 'truth', 'https', 't', 'co', 'mfycplkpzy']"
D233,"['yelp', 'in', 'uptrend', 'rsi', 'indicator', 'exits', 'oversold', 'zone', 'view', 'odds', 'for', 'this', 'and', 'other', 'indicators', 'https', 't', 'co', 'jgpqrtg6tb', 'ye', 'stockmarket', 'stock', 'https', 't', 'co', '6xekfppzij']"
D234,"['i', 'told', 'my', 'son', 'if', 'he', 'want', 'to', 'live', 'he', 'might', 'have', 'to', 'catch', 'a', 'body', 'you', 'ain', 't', 'no', 'cheerleader', 'but', 'you', 'might', 'have', 'to', 'catch', 'a', 'body', 'free', 'youngthug', 'ye', 'argentinavsfrance', 'myheroacademia']"
D235,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'yymbexpvct', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', 'vlxfgbk8lb']"
D236,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'yymbexpvct', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', '4v6u39554a']"
D237,"['ye', 's', 'redpill', 'journey', 'happened', 'before', 'he', 'found', 'candace', 'owens', 'his', 'study', 'of', 'hitler', 'came', 'before', 'nick', 'fuentes', 'ali', 'alexander', 'had', 'to', 'keep', 'this', 'knowledge', 'a', 'secret', 'for', 'years', 'ye', 'is', 'not', 'a', 'stupid', 'ye24', 'ye', 'nickfuentes', 'ali', 'https', 't', 'co', 'tnnkvvzk1d']"
D238,"['just', 'make', 'ye', 'ceo', 'and', 'see', 'what', 'happens', 'https', 't', 'co', 'woq3buqf3i']"
D239,"['but', 'you', 'never', 'thought', 'that', 'i', 'would', 'take', 'it', 'this', 'far', 'ye']"
D240,"['as', 'i', 'recall', 'i', 'know', 'you', 'love', 'to', 'show', 'off', 'ye']"
D241,"['christhansen', 'ai', 'interesting', 'rickowens', 'ye', 'balenciaga', 'juliafox', 'balenciaga', 'demna', 'balenciagagate', 'groomers', 'https', 't', 'co', 'myhcstjphu']"
D242,"['photosofkanye', 'interesting', 'rickowens', 'ye', 'balenciaga', 'juliafox']"
D243,"['ye', 'strikes', 'again', 'https', 't', 'co', 'wovb9q4r7b']"
D244,"['a', 'documentary', 'on', 'the', 'unspokable', 'evil', 'of', 'pagan', 'christianity', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'dyx3qumchg', 'call', 'us', 'at', '855', '484', '4842', 'ext', '7015', 'documentary', 'faith', 'hiddenhistory', 'leaders', 'therealpussinboots', 'kryie', 'ye', 'https', 't', 'co', 'zmvozfxrbm']"
D245,"['i', 'can', 'treat', 'you', 'like', 'a', 'queen', 'without', 'having', 'all', 'the', 'money', 'in', 'the', 'world', 'ye', 'foodforthought']"
D246,"['now', 'playing', 'grover', 'washington', 'jr', 'mister', 'magic', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'kenya', 'ye', 'ra']"
D247,"['we', 'are', 'not', 'here', 'for', 'violence', 'we', 'are', 'here', 'for', 'the', 'spiritual', 'war', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'rq4ecdmiim', 'godsarmy', '144k', 'saviors', 'kyrie', 'ye', 'itsup', 'iuic', 'israelites', 'nathanyel7', 'kyrieirving', 'truth', 'https', 't', 'co', 'acpgkvxxk5']"
D248,"['now', 'playing', 'tevin', 'campbell', 'alone', 'with', 'you', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'india', 'ye', 'radios']"
D249,"['i', 'd', 'rather', 'be', 'an', 'adviser', 'than', 'the', 'president', 'so', 'kanyewest', 'hit', 'me', 'up', 'you', 'too', 'nickfuentes', 'spookygoblin8', 'ye24', 'ye', 'kanyewest']"
D250,"['if', 'vote', 'for', 'this', 'suit', 'over', 'ye', 'youre', 'a', 'certified', 'clown', 'kanye2024', 'ye', 'yeezus', 'https', 't', 'co', 'qjzcdobkdh', 'https', 't', 'co', '62blufrr3g']"
D251,"['iuic', 'chicago', 'brought', 'biblical', 'history', 'to', 'the', 'richard', 'm', 'daley', 'branch', 'chicago', 'library', '2', 'timothy', '4', '2', 'preach', 'the', 'word', 'be', 'instant', 'in', 'season', 'out', 'of', 'season', 'reprove', 'rebuke', 'exhort', 'with', 'all', 'long', 'suffering', 'and', 'doctrine', 'culture', 'israelite', 'ye', 'kyrie', 'israelunitedinchrist', 'https', 't', 'co', 'xi9rloszoz']"
D252,"['american', 'and', 'capitalism', 'america', 'kanyewest', 'fyp', 'ye', 'capitalism', 'social', 'https', 't', 'co', 'b6tegjbnhn', 'via', 'youtube']"
D253,"['now', 'playing', 'monica', 'why', 'i', 'love', 'you', 'so', 'much', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'india', 'ye', 'radios']"
D254,"['breaking', 'news', 'elon', 'announces', 'he', 'will', 'step', 'down', 'from', 'twitter', 'and', 'is', 'appointing', 'ye', 'as', 'the', 'new', 'ceo', 'https', 't', 'co', 'c5pt1azkvv']"
D255,"['american', 'and', 'capitalism', 'america', 'kanyewest', 'fyp', 'ye', 'capitalism', 'social', 'https', 't', 'co', 't3gv5emiwc', 'via', 'youtube']"
D256,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'qbeuxwiom8', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', 'iog8klewza']"
D257,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'qbeuxwiom8', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', '1s3bafmkdb']"
D258,"['my', 'only', 'upset', 'i', 'didn', 't', 'meet', 'ye', 'yet', 'but', 'if', 'i', 'sat', 'up', 'have', 'me', 'amp', 'ye', 'met', 'ye', 'kanyewest', 'the', 'illest', 'realist', 'poet']"
D259,"['ye', 'bringing', 'up', 'the', 'ones', 'who', 'we', 'aren', 't', 'allowed', 'to', 'talk', 'about', 'dead1stamendment', 'https', 't', 'co', 'sxnvqhv5to']"
D260,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', '6iw01xabko', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', 'mtjuphb1xt']"
D261,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', '6iw01xscbw', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', 'miz7zyadmq']"
D262,"['elonmusk', 'billym2k', 'bring', 'back', 'ye', 'weirdo']"
D263,"['pgoat', 'i', 'believe', 'kanyewest', 'ye', 'is', 'finished', 'professionally', 'he', 'has', 'destroyed', 'a', 'lot', 'of', 'what', 'he', 'has', 'built', 'which', 'is', 'disappointing', 'he', 'has', 'succumbed', 'to', 'his', 'ego', 'taking', 'over', 'level', 'headed', 'action', 's', 'i', 'think', 'his', 'split', 'with', 'kimkardashian', 'has', 'distorted', 'his', 'thinking', 'also', 'adidas']"
D264,"['legendaryenergy', 'i', 'apologize', 'to', 'all', 'actual', 'snakes', 'they', 'are', 'awesome', 'elonmusk', 'no', 'one', 'likes', 'you', 'we', 'know', 'what', 'u', 'are', 'bring', 'back', 'ye', 'your', 'time', 'will', 'come', 'tou', 'suck']"
D265,"['kanye', 's', 'first', 'ad', 'for', 'running', 'for', 'president', 'ye', 'ye24', 'https', 't', 'co', 'oaop2kccms']"
D266,"['i', 'am', 'checking', 'to', 'see', 'what', 'is', 'happening', 'w', 'ye', 'his', 'trafficking', 'situation', 'amp', 'vested', 'people', 'around', 'him', 'do', 'not', 'seem', 'to', 'care', 'about', 'the', 'complexity', 'of', 'his', 'situation', 'i', 'do', 'not', 'have', 'sufficient', 'power', 'to', 'uphold', 'his', 'rights', 'i', 'ask', 'his', 'good', 'real', 'family', 'amp', 'friends', 'to', 'ensure', 'he', 'is', 'protected', 'ye']"
D267,"['please', 'keep', 'ye', 'in', 'your', 'prayers', 'tonight', 'his', 'nightmares', 'are', 'becoming', 'reality', 'https', 't', 'co', 'zvb2yt5mqm']"
D268,"['elonmusk', 'oh', 'shit', 'i', 'll', 'have', 'to', 'login', 'on', 'my', 'accounts', 'just', 'to', 'vote', 'yes', 'on', 'this', 'though', 'the', 'chaos', 'is', 'exposing', 'notoriously', 'horrid', 'business', 'practices', 'used', 'keep', 'the', 'poor', 'poor', 'and', 'rich', 'rich', 'i', 'm', 'rich', 'bitch', 'maybe', 'like', 'jesus', 'you', 'fall', 'so', 'everyone', 'else', 'can', 'rise', 'or', 'was', 'that', 'ye']"
D269,"['ecclesiasticus', '4', '26', 'kjv', '26', 'be', 'not', 'ashamed', 'to', 'confess', 'thy', 'sins', 'and', 'force', 'not', 'the', 'course', 'of', 'the', 'river', 'https', 't', 'co', '048pt2uhxd', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'lujmugvqko', 'christmas', 'ye', 'kyrie', 'nathanyel7', 'https', 't', 'co', 'myozlondod']"
D270,"['coffeebreak', 'yt', 'musk', 'exposed', 'himself', 'as', 'controlled', 'opposition', 'when', 'he', 'banned', 'ye']"
D271,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'zub6uh7lpf', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', 'uphj3lwe1e']"
D272,"['sabbath', 'recap', 'we', 'are', 'about', 'unifying', 'gods', 'chosen', 'people', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'zub6uh7lpf', 'christ', 'iuic', 'iuiccolumbus', 'family', 'unity', 'nathanyel7', 'influencer', 'jews', 'israelites', 'fyp', 'biblicalsmoke', 'ye', 'kyrie', 'https', 't', 'co', 'rzesmukuvo']"
D273,"['now', 'playing', 'shai', 'if', 'i', 'ever', 'fall', 'in', 'love', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'india', 'ye', 'radiosta']"
D274,"['now', 'playing', 'michael', 'jackson', 'human', 'nature', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'india', 'ye', 'radiost']"
D275,"['kanyewest', 'aka', 'ye', 'will', 'be', 'the', 'new', 'ceo', 'of', 'twitter']"
D276,"['now', 'playing', 'victoria', 'monet', 'coastin', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'india', 'ye', 'radiostation']"
D277,"['musk', 'is', 'only', 'using', 'twitter', 'as', 'it', 'has', 'u', 's', 'govt', 'immunity', 'as', 'both', 'a', 'platform', 'and', 'publisher', 'so', 'you', 'can', 'say', 'what', 'you', 'want', 'in', 'reality', 'you', 'don', 't', 'care', 'about', 'freespeech', 'as', 'shown', 'by', 'your', 'actions', 'with', 'ye', 'and', 'alexjones', 'etc', 'you', 're', 'just', 'a', 'con', 'man', 'govt', 'bitch', 'like', 'with', 'all', 'your', 'companies', 'https', 't', 'co', '95jbvrceu0']"
D278,"['now', 'playing', 'tamia', 'it', 's', 'yours', 'listen', 'here', 'https', 't', 'co', 'lwzld4y7sj', 'sister', 'rita', 'x', 'show', 'airs', 'daily', 'from', '4pm', 'pst', 'to', '6pm', 'pst', 'https', 't', 'co', 'ws56iygoom', 'chicago', 'kanyewest', 'atl', 'lasvegas', 'buffalo', 'pt', 'ghana', 'france', 'nm', 'dublin', 'india', 'ye', 'radiostation']"
D279,"['balenziaga', 'vs', 'ye', 'reactions', 'https', 't', 'co', 'bh3e7qsbq4']"
D280,"['balenziaga', 'vs', 'ye', 'reactions', 'https', 't', 'co', 'f0nrhoseq4']"
D281,"['balenziaga', 'vs', 'ye', 'reactions', 'https', 't', 'co', 'n9xymhfvrn']"
D282,"['if', 'one', 'person', 'hates', 'kanye', 'i', 'hate', 'that', 'person', 'if', 'a', 'million', 'people', 'hate', 'kanye', 'i', 'hate', 'a', 'million', 'people', 'if', 'the', 'world', 'hates', 'kanye', 'i', 'hate', 'the', 'world', 'he', 'made', 'graduation', 'kanyewest', 'music', 'poem', 'ye', 'graduation']"
D283,"['balenziaga', 'vs', 'ye', 'reactions', 'https', 't', 'co', 'r5nvgv76w2']"
D284,"['balenziaga', 'vs', 'ye', 'reactions', 'https', 't', 'co', 'i0ku3xwju5']"
D285,"['balenziaga', 'vs', 'ye', 'reactions', 'https', 't', 'co', 'eymzfjz1mp']"
D286,"['i', 'warned', 'people', 'about', 'free', 'speech', 'and', 'not', 'to', 'judge', 'people', 'to', 'hastily', 'until', 'we', 'see', 'the', 'full', 'body', 'of', 'work', 'i', 'may', 'not', 'have', 'been', 'right', 'about', 'ye', 'but', 'my', 'temehu', 'bakra', 'radar', 'still', 'works', 'just', 'fine', 'fba', 'b1', 'panafrican', 'https', 't', 'co', '1vkojut15v']"
D287,"['elonmusk', 'maybe', 'share', 'this', 'with', 'all', 'those', 'calling', 'you', 'out', 'over', 'hypocrisy', 'for', 'free', 'speech', 'these', 'lunatics', 'have', 'serious', 'memory', 'loss', 'worldcupfinal', 'freespeech', 'democratsaredestroyingamerica', 'elonmusk', 'ye', 'ye24', 'cancelculture', 'cancelbalenciaga', 'https', 't', 'co', 'ivab18y5iy']"
D288,"['repkatcammack', 'you', 'have', 'refused', 'to', 'speak', 'out', 'against', 'the', 'cess', 'pool', 'of', 'neo', 'nazis', 'and', 'antisemitism', 'in', 'your', 'own', 'state', 'of', 'florida', 'after', 'calling', 'kanyewest', 'ye', 'an', 'independent', 'thinker', 'do', 'better', 'https', 't', 'co', 'jufebb53ba', 'https', 't', 'co', '8ptex867ou']"
D289,"['kat', 'cammack', 'you', 'have', 'refused', 'to', 'speak', 'out', 'against', 'the', 'cess', 'pool', 'of', 'neo', 'nazis', 'and', 'antisemitism', 'in', 'your', 'own', 'state', 'of', 'florida', 'after', 'calling', 'kanyewest', 'ye', 'an', 'independent', 'thinker', 'do', 'better', 'https', 't', 'co', 'za97n1gx7u', 'https', 't', 'co', '4biu2sesdr']"
D290,"['https', 't', 'co', 'ahfyojmd43', 'streaming', 'rightnow', 'we', 'got', 'more', 'from', 'iuicarkansas', 'letstalktruth', 'this', 'weeks', 'topic', 'is', 'the', 'truth', 'about', 'gentrification', 'biblebelt', 'realjews', 'blacks', 'hispanics', 'nativeamericans', 'iuic', 'ye', 'kanyewest', 'yeezy', 'https', 't', 'co', 'no645z1dzx']"
D291,"['interesting', 'that', 'this', 'song', 'would', 'be', 'on', 'just', 'while', 'i', 'have', 'a', 'look', 'amazing', 'ye', 'https', 't', 'co', 'an8zyh9j6s']"
D292,"['michaelr8derz', 'recklesslyaque1', 'kanyewest', 'in', 'ye', 'i', 'trust']"
D293,"['the', 'prophets', 'of', 'new', 'orleans', 'traveled', 'to', 'shreveport', 'this', 'past', 'sabbath', 'to', 'war', 'with', 'our', 'brethren', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'dyx3qumchg', 'call', 'us', 'at', '855', '484', '4842', 'ext', '7015', 'godsarmy', '144k', 'saviors', 'kyrie', 'ye', 'itsup', 'iuic', 'israelites', 'https', 't', 'co', '2o6b8o3gre']"
D294,"['the', 'prophets', 'of', 'new', 'orleans', 'traveled', 'to', 'shreveport', 'this', 'past', 'sabbath', 'to', 'war', 'with', 'our', 'brethren', 'visit', 'our', 'website', 'here', 'https', 't', 'co', 'dyx3qumchg', 'call', 'us', 'at', '855', '484', '4842', 'ext', '7015', 'godsarmy', '144k', 'saviors', 'kyrie', 'ye', 'itsup', 'iuic', 'israelites', 'https', 't', 'co', 'kqo9hr1ddm']"
